Date,AAPL,AMZN,COP,CVX,GOOG,HES,INTC,ORCL,OXY,XOM
2020-06-30,0.4345825530872842,0.41498260443891044,0.3642857629425684,0.23143809666504067,0.21568437305686827,0.5558559327421888,0.10550633798711839,0.14359607622132664,0.5803108253565366,0.17777191948889293
2020-09-30,0.2698465069501945,0.14133215989511627,-0.2184674013605269,-0.19309652256776189,0.0396079157758753,-0.20999808492041594,-0.1345479325654887,0.08015198604098273,-0.45300542916909425,-0.23233450594894856
2020-12-31,0.14575602485676686,0.03436308546876177,0.21772233534278662,0.17291662428114152,0.19207944703712565,0.28976302276870025,-0.03785243589569798,0.0835846166615879,0.7292706363779964,0.20069906851609276
2021-03-31,-0.07943327094429464,-0.05000108692515248,0.3245811202159963,0.2408526311700303,0.18080577671814457,0.34040539702694983,0.284624656604503,0.08471163272103199,0.5378394951200633,0.35443959674153414
2021-06-30,0.1212444126318788,0.11185232082950436,0.1497073838479801,-0.000477173884158244,0.21158445830168304,0.23403048415277983,-0.12281250953674316,0.10930594797050697,0.17468067137236742,0.12985849475590183
2021-09-30,0.03314831384038719,-0.045090907994133844,0.11280779876940006,-0.031411122614366405,0.06343564203750307,-0.10547410806986712,-0.05094407982624438,0.11934739661601435,-0.05404542722473882,-0.06753332296406567
2021-12-31,0.2593639360299802,0.02674245586315438,0.06654865515168784,0.15751605557057125,0.09557611858816117,-0.053130220118432936,-0.028903850152272814,0.010099907156579047,-0.02062206260733268,0.03349203044753635
